 2.07538851e-10  4.80323804e-01 
 2.09538851e-10  4.82047251e-01 
 2.11538851e-10  4.84107384e-01 
 2.13538851e-10  4.86517057e-01 
 2.15538851e-10  4.89287682e-01 
 2.17538851e-10  4.92430829e-01 
 2.19538851e-10  4.95957760e-01 
 2.21538851e-10  4.99879262e-01 
 2.23538851e-10  5.04205287e-01 
 2.25538851e-10  5.08945664e-01 
 2.27538851e-10  5.14109502e-01 
 2.29538851e-10  5.19705568e-01 
 2.31538851e-10  5.25742086e-01 
 2.33538851e-10  5.32226637e-01 
 2.35538851e-10  5.39166500e-01 
 2.37538851e-10  5.46567919e-01 
 2.39538851e-10  5.54437155e-01 
 2.41538851e-10  5.62778915e-01 
 2.43538851e-10  5.71598344e-01 
 2.45538851e-10  5.80898351e-01 
 2.47538851e-10  5.90682838e-01 
 2.49538851e-10  6.00952548e-01 
 2.51538851e-10  6.11709973e-01 
 2.53538851e-10  6.22953166e-01 
 2.55538851e-10  6.34682974e-01 
 2.57538851e-10  6.46893996e-01 
 2.59538851e-10  6.59585103e-01 
 2.61538851e-10  6.72746293e-01 
 2.63538851e-10  6.86373983e-01 
 2.65538851e-10  7.00451845e-01 
 2.67538851e-10  7.14973131e-01 
 2.69538851e-10  7.29912607e-01 
 2.71538851e-10  7.45259301e-01 
 2.73538851e-10  7.60975345e-01 
 2.75538851e-10  7.76991205e-01 
 2.77538851e-10  7.93305455e-01 
 2.79538851e-10  8.09869887e-01 
 2.81538851e-10  8.26630448e-01 
 2.83538851e-10  8.43521857e-01 
 2.85538851e-10  8.60471636e-01 
 2.87538851e-10  8.77397113e-01 
 2.89538851e-10  8.94210092e-01 
 2.91538851e-10  9.10816548e-01 
 2.93538851e-10  9.27122545e-01 
 2.95538851e-10  9.43035895e-01 
 2.97538851e-10  9.58472244e-01 
 2.99538851e-10  9.73356612e-01 
 3.01538851e-10  9.87627734e-01 
 3.03538851e-10  1.00123770e+00 
 3.05538851e-10  1.01415382e+00 
 3.07538851e-10  1.02635635e+00 
 3.09538851e-10  1.03783871e+00 
 3.11538851e-10  1.04860432e+00 
 3.13538851e-10  1.05866626e+00 
 3.15538851e-10  1.06804415e+00 
 3.17538851e-10  1.07676384e+00 
 3.19538851e-10  1.08485466e+00 
 3.21538851e-10  1.09234943e+00 
 3.23538851e-10  1.09928210e+00 
 3.25538851e-10  1.10568808e+00 
 3.27538851e-10  1.11160228e+00 
 3.29538851e-10  1.11705970e+00 
 3.31538851e-10  1.12209375e+00 
 3.33538851e-10  1.12673714e+00 
 3.35538851e-10  1.13102044e+00 
 3.37538851e-10  1.13497305e+00 
 3.39538851e-10  1.13862202e+00 
 3.41538851e-10  1.14199315e+00 
 3.43538851e-10  1.14510989e+00 
 3.45538851e-10  1.14799449e+00 
 3.47538851e-10  1.15066705e+00 
 3.49538851e-10  1.15314666e+00 
 3.51538851e-10  1.15545045e+00 
 3.53538851e-10  1.15759481e+00 
 3.55538851e-10  1.15959440e+00 
 3.57538851e-10  1.16146334e+00 
 3.59538851e-10  1.16321425e+00 
 3.61538851e-10  1.16485938e+00 
 3.63538851e-10  1.16640965e+00 
 3.65538851e-10  1.16787573e+00 
 3.67538851e-10  1.16926708e+00 
 3.69538851e-10  1.17059301e+00 
 3.71538851e-10  1.17186168e+00 
 3.73538851e-10  1.17308115e+00 
 3.75538851e-10  1.17425840e+00 
 3.77538851e-10  1.17540036e+00 
 3.79538851e-10  1.17651289e+00 
 3.81538851e-10  1.17759933e+00 
 3.83538851e-10  1.17866433e+00 
 3.85538851e-10  1.17971514e+00 
 3.87538851e-10  1.18075587e+00 
 3.89538851e-10  1.18179063e+00 
 3.91538851e-10  1.18282245e+00 
 3.93538851e-10  1.18385444e+00 
 3.95538851e-10  1.18488873e+00 
 3.97538851e-10  1.18592751e+00 
 3.99538851e-10  1.18697208e+00 
 4.01538851e-10  1.18802382e+00 
 4.03538851e-10  1.18908327e+00 
 4.05538851e-10  1.19015695e+00 
 4.07538851e-10  1.19123806e+00 
 4.09538851e-10  1.19232659e+00 
 4.11538851e-10  1.19342758e+00 
 4.13538851e-10  1.19453364e+00 
 4.15538851e-10  1.19564349e+00 
 4.17538851e-10  1.19675584e+00 
 4.19538851e-10  1.19786895e+00 
 4.21538851e-10  1.19898120e+00 
 4.23538851e-10  1.20009049e+00 
 4.25538851e-10  1.20119493e+00 
 4.27538851e-10  1.20229223e+00 
 4.29538851e-10  1.20338038e+00 
 4.31538851e-10  1.20445702e+00 
 4.33538851e-10  1.20552021e+00 
 4.35538851e-10  1.20656767e+00 
 4.37538851e-10  1.20759757e+00 
 4.39538851e-10  1.20860781e+00 
 4.41538851e-10  1.20959667e+00 
 4.43538851e-10  1.21056214e+00 
 4.45538851e-10  1.21150253e+00 
 4.47538851e-10  1.21241575e+00 
 4.49538851e-10  1.21330003e+00 
 4.51538851e-10  1.21415314e+00 
 4.53538851e-10  1.21497313e+00 
 4.55538851e-10  1.21575762e+00 
 4.57538851e-10  1.21650454e+00 
 4.59538851e-10  1.21721133e+00 
 4.61538851e-10  1.21787575e+00 
 4.63538851e-10  1.21849507e+00 
 4.65538851e-10  1.21906683e+00 
 4.67538851e-10  1.21958809e+00 
 4.69538851e-10  1.22005617e+00 
 4.71538851e-10  1.22046794e+00 
 4.73538851e-10  1.22082054e+00 
 4.75538851e-10  1.22111064e+00 
 4.77538851e-10  1.22133521e+00 
 4.79538851e-10  1.22149077e+00 
 4.81538851e-10  1.22157411e+00 
 4.83538851e-10  1.22158156e+00 
 4.85538851e-10  1.22150971e+00 
 4.87538851e-10  1.22135466e+00 
 4.89538851e-10  1.22111272e+00 
 4.91538851e-10  1.22078307e+00 
 4.93538851e-10  1.22036115e+00 
 4.95538851e-10  1.21983868e+00 
 4.97538851e-10  1.21921129e+00 
 4.99538851e-10  1.21847401e+00 
 5.01538851e-10  1.21762214e+00 
 5.03538851e-10  1.21665032e+00 
 5.05538851e-10  1.21555342e+00 
 5.07538851e-10  1.21432570e+00 
 5.09538851e-10  1.21296162e+00 
 5.11538851e-10  1.21145503e+00 
 5.13538851e-10  1.20979997e+00 
 5.15538851e-10  1.20798987e+00 
 5.17538851e-10  1.20601833e+00 
 5.19538851e-10  1.20387829e+00 
 5.21538851e-10  1.20156282e+00 
 5.23538851e-10  1.19906429e+00 
 5.25538851e-10  1.19637509e+00 
 5.27538851e-10  1.19348693e+00 
 5.29538851e-10  1.19039138e+00 
 5.31538851e-10  1.18707912e+00 
 5.33538851e-10  1.18354054e+00 
 5.35538851e-10  1.17976489e+00 
 5.37538851e-10  1.17574091e+00 
 5.39538851e-10  1.17145586e+00 
 5.41538851e-10  1.16689609e+00 
 5.43538851e-10  1.16204600e+00 
 5.45538851e-10  1.15688847e+00 
 5.47538851e-10  1.15140374e+00 
 5.49538851e-10  1.14556964e+00 
 5.51538851e-10  1.13936032e+00 
 5.53538851e-10  1.13269605e+00 
 5.55538851e-10  1.12559487e+00 
 5.57538851e-10  1.11799557e+00 
 5.59538851e-10  1.10978482e+00 
 5.61538851e-10  1.10096257e+00 
 5.63538851e-10  1.09145456e+00 
 5.65538851e-10  1.08117696e+00 
 5.67538851e-10  1.07003362e+00 
 5.69538851e-10  1.05792102e+00 
 5.71538851e-10  1.04473102e+00 
 5.73538851e-10  1.03036144e+00 
 5.75538851e-10  1.01472542e+00 
 5.77538851e-10  9.97764653e-01 
 5.79538851e-10  9.79455511e-01 
 5.81538851e-10  9.59810957e-01 
 5.83538851e-10  9.38872589e-01 
 5.85538851e-10  9.16701339e-01 
 5.87538851e-10  8.93366367e-01 
 5.89538851e-10  8.68939091e-01 
 5.91538851e-10  8.43556760e-01 
 5.93538851e-10  8.17271796e-01 
 5.95538851e-10  7.90070872e-01 
 5.97538851e-10  7.62019596e-01 
 5.99538851e-10  7.33177911e-01 
 6.01538851e-10  7.03605301e-01 
 6.03538851e-10  6.73358446e-01 
 6.05538851e-10  6.42494887e-01 
 6.07538851e-10  6.11071586e-01 
 6.09538851e-10  5.79147970e-01 
 6.11538851e-10  5.46785388e-01 
 6.13538851e-10  5.14050227e-01 
 6.15538851e-10  4.81014689e-01 
 6.17538851e-10  4.47761030e-01 
 6.19538851e-10  4.14384763e-01 
 6.21538851e-10  3.81001845e-01 
 6.23538851e-10  3.47756419e-01 
 6.25538851e-10  3.14999235e-01 
 6.27538851e-10  2.83032181e-01 
 6.29538851e-10  2.52047107e-01 
 6.31538851e-10  2.22411766e-01 
 6.33538851e-10  1.94530839e-01 
 6.35538851e-10  1.68789554e-01 
 6.37538851e-10  1.45507626e-01 
 6.39538851e-10  1.24883823e-01 
 6.41538851e-10  1.06977458e-01 
 6.43538851e-10  9.17075552e-02 
 6.45538851e-10  7.88836817e-02 
 6.47538851e-10  6.82410799e-02 
 6.49538851e-10  5.94821599e-02 
 6.51538851e-10  5.23062445e-02 
 6.53538851e-10  4.64334602e-02 
 6.55538851e-10  4.16156163e-02 
 6.57538851e-10  3.76423913e-02 
 6.59538851e-10  3.43398956e-02 
 6.61538851e-10  3.15684337e-02 
 6.63538851e-10  2.92169863e-02 
 6.65538851e-10  2.71990705e-02 
 6.67538851e-10  2.54473393e-02 
 6.69538851e-10  2.39101502e-02 
 6.71538851e-10  2.25475110e-02 
 6.73538851e-10  2.13288774e-02 
 6.75538851e-10  2.02304118e-02 
 6.77538851e-10  1.92337977e-02 
 6.79538851e-10  1.83244481e-02 
 6.81538851e-10  1.74909961e-02 
 6.83538851e-10  1.67241068e-02 
 6.85538851e-10  1.60163698e-02 
 6.87538851e-10  1.53614689e-02 
 6.89538851e-10  1.47542944e-02 
 6.91538851e-10  1.41903201e-02 
 6.93538851e-10  1.36658273e-02 
 6.95538851e-10  1.31774003e-02 
 6.97538851e-10  1.27222040e-02 
 6.99538851e-10  1.22975491e-02 
 7.01538851e-10  1.19011914e-02 
 7.03538851e-10  1.15309412e-02 
 7.05538851e-10  1.11849681e-02 
 7.07538851e-10  1.08614412e-02 
 7.09538851e-10  1.05588306e-02 
